date,sp500,nikkei225,hangseng
2002-07-31,911.62,9877.94,10267.4
2002-08-01,884.66,9793.51,10180.0
2002-08-02,864.24,9709.66,9991.72
2002-08-05,834.6,9704.93,9862.33
2002-08-06,859.57,9501.02,9700.69
2002-08-07,876.77,9834.4,9977.74
2002-08-08,905.46,9799.57,9962.24
2002-08-09,908.64,9999.79,10014.1
2002-08-12,903.8,9747.82,9959.92
2002-08-13,884.21,9688.61,10100.1
2002-08-14,919.62,9638.41,9961.35
2002-08-15,930.25,9795.57,10219.7
2002-08-16,928.77,9788.13,10265.0
2002-08-19,950.7,9599.1,10247.0
2002-08-20,937.43,9620.69,10408.0
2002-08-21,949.36,9642.61,10402.3
2002-08-22,962.7,9814.02,10424.0
2002-08-23,940.86,9867.45,10245.7
2002-08-26,947.95,10067.74,10226.3
2002-08-27,934.82,9907.3,10185.5
2002-08-28,917.87,9766.73,10130.2
2002-08-29,917.8,9620.14,10061.2
2002-08-30,916.07,9619.3,10043.9
2002-09-03,878.02,9217.04,9790.68
2002-09-04,893.4,9075.09,9820.33
2002-09-05,879.15,9222.12,9726.03
2002-09-06,893.92,9129.07,9720.86
2002-09-09,902.96,9306.26,9723.67
2002-09-10,909.58,9309.31,9885.77
2002-09-11,909.45,9400.08,9882.35
2002-09-12,886.91,9415.23,9896.33
2002-09-13,889.81,9241.93,9650.97
2002-09-16,891.1,,9505.13
2002-09-17,873.52,9543.94,9707.25
2002-09-18,869.46,9472.06,9474.07
2002-09-19,843.32,9669.62,9427.79
2002-09-20,845.39,9481.08,9328.22
2002-09-23,833.7,,9314.87
2002-09-24,819.29,9321.64,9197.68
2002-09-25,839.66,9165.41,9124.91
2002-09-26,854.95,9320.92,9270.71
2002-09-27,827.37,9530.44,9294.46
2002-09-30,815.28,9383.29,9072.21
2002-10-01,847.91,9162.26,
2002-10-02,827.91,9049.33,9109.35
2002-10-03,818.95,8936.43,8984.32
2002-10-04,800.58,9027.55,9051.37
2002-10-07,785.28,8688.0,8931.4
2002-10-08,798.55,8708.9,8977.41
2002-10-09,776.76,8539.34,8977.35
2002-10-10,803.92,8439.62,8858.69
2002-10-11,835.32,8529.61,8965.73
2002-10-14,841.44,,
2002-10-15,881.27,8836.73,9336.39
2002-10-16,860.02,8884.87,9459.14
2002-10-17,879.2,8959.88,9576.15
2002-10-18,884.39,9086.13,9613.07
2002-10-21,899.72,8978.41,9570.36
2002-10-22,890.16,8689.39,9548.94
2002-10-23,896.14,8714.52,9804.65
2002-10-24,882.5,8614.3,9787.49
2002-10-25,897.65,8726.29,9722.54
2002-10-28,890.23,8757.51,9853.74
2002-10-29,882.15,8708.76,9634.67
2002-10-30,890.71,8756.59,9560.46
2002-10-31,885.76,8640.48,9441.25
2002-11-01,900.96,8685.72,9407.68
2002-11-04,908.35,,9720.83
2002-11-05,915.39,8937.56,9655.36
2002-11-06,923.76,8953.29,9773.98
2002-11-07,902.65,8920.44,9844.38
2002-11-08,894.74,8690.77,9770.68
2002-11-11,876.19,8460.37,9580.88
2002-11-12,882.95,8464.77,9613.84
2002-11-13,882.53,8438.52,9616.62
2002-11-14,904.27,8303.39,9740.84
2002-11-15,909.83,8503.59,9865.65
2002-11-18,900.36,8346.01,9920.09
2002-11-19,896.74,8365.26,9965.03
2002-11-20,914.15,8459.62,9971.15
2002-11-21,933.76,8668.06,10003.5
2002-11-22,930.55,8772.56,10065.3
2002-11-25,932.87,8944.44,10100.8
2002-11-26,913.31,8823.99,9995.52
2002-11-27,938.87,8875.88,9944.59
2002-11-29,936.31,9215.56,10069.9
2002-12-02,934.53,9174.47,10205.2
2002-12-03,920.75,9205.11,10227.0
2002-12-04,917.58,9006.73,9995.73
2002-12-05,906.55,8917.57,10009.9
2002-12-06,912.23,8863.26,9973.75
2002-12-09,892.0,8828.05,9868.48
2002-12-10,904.45,8804.52,9857.99
2002-12-11,904.96,8727.66,9784.57
2002-12-12,901.58,8708.69,9813.78
2002-12-13,889.48,8516.07,9728.43
2002-12-16,910.4,8450.94,9656.46
2002-12-17,902.99,8510.73,9715.74
2002-12-18,891.12,8344.01,9548.65
2002-12-19,884.25,8387.57,9557.86
2002-12-20,895.76,8406.88,9628.69
2002-12-23,897.38,,9570.93
2002-12-24,892.47,8512.37,9561.63
2002-12-26,889.66,8700.1,
2002-12-27,875.4,8714.05,9445.26
2002-12-30,879.39,8578.95,9272.33
2002-12-31,879.82,,9321.29
2003-01-02,909.03,,9365.52
2003-01-03,908.59,,9583.85
2003-01-06,929.01,8713.33,9665.96
2003-01-07,922.93,8656.5,9652.4
2003-01-08,909.93,8517.8,9688.21
2003-01-09,927.57,8497.93,9675.41
2003-01-10,927.57,8470.45,9721.5
2003-01-13,926.26,,9834.08
2003-01-14,931.66,8553.06,9796.31
2003-01-15,918.22,8611.75,9873.49
2003-01-16,914.6,8609.17,9743.23
2003-01-17,901.78,8690.25,9614.59
2003-01-21,887.62,8708.58,9568.47
2003-01-22,878.36,8611.04,9560.29
2003-01-23,887.34,8790.92,9584.7
2003-01-24,861.4,8731.65,9460.6
2003-01-27,847.48,8609.47,9298.67
2003-01-28,858.54,8525.39,9325.6
2003-01-29,864.36,8331.08,9240.79
2003-01-30,844.61,8316.81,9258.95
2003-01-31,855.7,8339.94,
2003-02-03,860.32,8500.79,
2003-02-04,848.2,8484.9,9252.71
2003-02-05,843.59,8549.85,9180.47
2003-02-06,838.15,8484.19,9126.15
2003-02-07,829.69,8448.16,9150.95
2003-02-10,835.97,8484.93,9232.14
2003-02-11,829.2,,9194.91
2003-02-12,818.68,8664.17,9314.9
2003-02-13,817.37,8599.66,9173.43
2003-02-14,834.89,8701.92,9201.76
2003-02-18,851.17,8692.97,9397.05
2003-02-19,845.13,8678.44,9427.63
2003-02-20,837.1,8650.92,9390.48
2003-02-21,848.17,8513.54,9250.86
2003-02-24,832.58,8564.95,9239.47
2003-02-25,838.57,8360.49,9148.48
2003-02-26,827.55,8356.81,9116.28
2003-02-27,837.28,8359.38,9134.24
2003-02-28,841.15,8363.04,9122.66
2003-03-03,834.81,8490.4,9268.77
2003-03-04,821.99,8480.22,9181.89
2003-03-05,829.85,8472.62,9109.18
2003-03-06,822.1,8369.15,8962.26
2003-03-07,828.89,8144.12,8907.1
2003-03-10,807.48,8042.26,8861.87
2003-03-11,800.73,7862.43,8859.93
2003-03-12,804.19,7943.04,8874.99
2003-03-13,831.9,7868.56,8787.45
2003-03-14,833.27,8002.69,8956.17
2003-03-17,862.79,7871.64,8804.16
2003-03-18,866.45,7954.46,9041.51
2003-03-19,874.02,8051.04,9158.59
2003-03-20,875.67,8195.05,9194.56
2003-03-21,895.79,,9179.19
2003-03-24,864.23,8435.07,9108.45
2003-03-25,874.74,8238.76,9062.15
2003-03-26,869.95,8351.92,9047.09
2003-03-27,868.52,8368.67,8872.32
2003-03-28,863.5,8280.16,8863.36
2003-03-31,848.18,7972.71,8634.45
2003-04-01,858.48,7986.72,8596.89
2003-04-02,880.9,8069.85,8706.19
2003-04-03,876.45,8017.75,8648.16
2003-04-04,878.85,8074.12,8822.45
2003-04-07,879.93,8249.98,8962.21
2003-04-08,878.29,8131.41,8806.66
2003-04-09,865.99,8057.61,8636.85
2003-04-10,871.58,7980.12,8625.72
2003-04-11,868.3,7816.49,8645.65
2003-04-14,885.23,7752.1,8533.55
2003-04-15,890.81,7838.83,8632.1
2003-04-16,879.91,7879.49,8675.14
2003-04-17,893.58,7821.9,8579.14
2003-04-21,892.01,7969.08,
2003-04-22,911.37,7790.46,8571.91
2003-04-23,919.02,7793.38,8519.6
2003-04-24,911.43,7854.57,8442.11
2003-04-25,898.81,7699.5,8409.01
2003-04-28,914.84,7607.88,8435.04
2003-04-29,917.84,,8744.22
2003-04-30,916.92,7831.42,8717.22
2003-05-01,916.3,7863.29,
2003-05-02,930.08,7907.19,8808.18
2003-05-05,926.55,,8916.49
2003-05-06,934.39,8083.56,8889.22
2003-05-07,929.62,8109.77,8901.05
2003-05-08,920.27,8031.55,
2003-05-09,933.41,8152.16,9084.16
2003-05-12,945.11,8221.12,9155.57
2003-05-13,942.3,8190.26,9119.04
2003-05-14,939.28,8244.91,9103.69
2003-05-15,946.67,8123.4,9126.07
2003-05-16,944.3,8117.29,9093.18
2003-05-19,920.77,8039.13,9087.37
2003-05-20,919.73,8059.48,9050.4
2003-05-21,923.42,8018.51,9059.8
2003-05-22,931.87,8051.66,9131.49
2003-05-23,933.22,8184.76,9303.73
2003-05-27,951.48,8120.24,9420.81
2003-05-28,953.22,8234.18,9510.62
2003-05-29,949.64,8375.36,9508.55
2003-05-30,963.59,8424.51,9487.38
2003-06-02,967.0,8547.17,9637.53
2003-06-03,971.56,8564.49,9662.82
2003-06-04,986.24,8557.86,
2003-06-05,990.14,8657.23,9639.01
2003-06-06,987.76,8785.87,9694.63
2003-06-09,975.93,8822.73,9733.51
2003-06-10,984.84,8789.09,9703.72
2003-06-11,997.48,8890.3,9662.06
2003-06-12,998.51,8918.6,9736.84
2003-06-13,988.61,8980.64,9855.64
2003-06-16,1010.74,8839.83,9862.28
2003-06-17,1011.66,9033.0,10030.4
2003-06-18,1010.09,9092.97,9970.3
2003-06-19,994.7,9110.51,9980.11
2003-06-20,995.69,9120.0,9930.31
2003-06-23,981.64,9137.14,9734.29
2003-06-24,983.45,8919.26,9629.35
2003-06-25,975.32,8932.26,9628.99
2003-06-26,985.82,8923.41,9606.11
2003-06-27,976.22,9104.06,9657.21
2003-06-30,974.5,9083.11,9577.12
2003-07-01,982.32,9278.49,
2003-07-02,993.75,9592.24,9602.62
2003-07-03,985.7,9624.8,9646.1
2003-07-07,1004.42,9795.16,9892.4
2003-07-08,1007.84,9898.72,9992.87
2003-07-09,1002.21,9990.95,10027.4
2003-07-10,988.7,9955.62,9983.31
2003-07-11,998.14,9635.35,9911.5
2003-07-14,1003.86,9755.63,10122.4
2003-07-15,1000.42,9751.0,10135.5
2003-07-16,994.09,9735.97,10207.2
2003-07-17,981.73,9498.86,10096.7
2003-07-18,993.32,9527.73,10140.8
2003-07-21,978.8,,10102.9
2003-07-22,988.11,9485.97,10008.7
2003-07-23,988.61,9615.34,9900.56
2003-07-24,981.6,9671.0,9923.14
2003-07-25,998.68,9648.01,9939.2
2003-07-28,996.52,9839.91,10134.9
2003-07-29,989.28,9834.31,10198.6
2003-07-30,987.49,9632.66,10121.2
2003-07-31,990.31,9563.21,10134.8
2003-08-01,980.15,9611.67,10248.6
2003-08-04,982.82,9452.79,10183.1
2003-08-05,965.46,9382.58,10177.4
2003-08-06,967.08,9323.91,9987.54
2003-08-07,974.12,9265.56,9958.05
2003-08-08,977.59,9327.53,9945.22
2003-08-11,980.59,9487.8,10093.5
2003-08-12,990.35,9564.81,10184.2
2003-08-13,984.03,9752.75,10301.5
2003-08-14,990.51,9913.47,10374.0
2003-08-15,990.67,9863.47,10424.6
2003-08-18,999.74,10032.97,10525.0
2003-08-19,1002.35,10174.1,10509.3
2003-08-20,1000.3,10292.06,10475.3
2003-08-21,1003.27,10362.69,10643.6
2003-08-22,993.06,10281.17,10760.7
2003-08-25,993.71,10276.64,10764.2
2003-08-26,996.73,10332.57,10753.9
2003-08-27,996.79,10308.99,10678.5
2003-08-28,1002.84,10225.22,10760.1
2003-08-29,1008.01,10343.55,10909.0
2003-09-02,1021.99,10690.08,10939.9
2003-09-03,1026.27,10715.69,11102.4
2003-09-04,1027.97,10646.95,11138.6
2003-09-05,1021.39,10650.77,11170.6
2003-09-08,1031.64,10683.76,11165.3
2003-09-09,1023.17,10922.04,11046.8
2003-09-10,1010.92,10856.32,10810.3
2003-09-11,1016.42,10546.33,10883.5
2003-09-12,1018.63,10712.81,
2003-09-15,1014.81,,10992.7
2003-09-16,1029.32,10887.03,11071.4
2003-09-17,1025.97,10990.11,11140.0
2003-09-18,1039.58,11033.32,11069.2
2003-09-19,1036.3,10938.42,10968.4
2003-09-22,1022.82,10475.1,10873.3
2003-09-23,1029.03,,10944.4
2003-09-24,1009.38,10502.29,11295.9
2003-09-25,1003.27,10310.04,11286.5
2003-09-26,996.85,10318.44,11290.2
2003-09-29,1006.58,10229.57,11141.3
2003-09-30,995.97,10219.05,11229.9
2003-10-01,1018.22,10361.24,
2003-10-02,1020.24,10593.53,11546.1
2003-10-03,1029.85,10709.29,11608.7
2003-10-06,1034.35,10740.14,11734.5
2003-10-07,1039.25,10820.33,11723.9
2003-10-08,1033.78,10542.2,11720.8
2003-10-09,1038.73,10531.44,11800.4
2003-10-10,1038.06,10786.04,11935.8
2003-10-13,1045.35,,11962.0
2003-10-14,1049.48,10966.43,11856.0
2003-10-15,1046.76,10899.95,12056.2
2003-10-16,1050.07,11025.15,12027.6
2003-10-17,1039.32,11037.89,12044.5
2003-10-20,1044.68,11161.71,12147.9
2003-10-21,1046.03,11031.52,12250.7
2003-10-22,1030.36,10889.62,12238.6
2003-10-23,1033.77,10335.16,11737.2
2003-10-24,1028.91,10335.7,11736.4
2003-10-27,1031.13,10454.12,11749.7
2003-10-28,1046.79,10561.01,12091.9
2003-10-29,1048.11,10739.22,12130.5
2003-10-30,1046.94,10695.56,12143.3
2003-10-31,1050.71,10559.59,12190.1
2003-11-03,1059.02,,12386.8
2003-11-04,1053.25,10847.97,12440.7
2003-11-05,1051.81,10837.54,12438.9
2003-11-06,1058.05,10552.3,12150.1
2003-11-07,1053.21,10628.98,12215.2
2003-11-10,1047.11,10504.54,12156.7
2003-11-11,1046.57,10207.04,12003.6
2003-11-12,1058.53,10226.22,11971.5
2003-11-13,1058.41,10337.67,12227.6
2003-11-14,1050.35,10167.06,12203.5
2003-11-17,1043.63,9786.83,11997.0
2003-11-18,1034.15,9897.05,12027.3
2003-11-19,1042.44,9614.6,11873.0
2003-11-20,1033.65,9865.7,11845.4
2003-11-21,1035.28,9852.83,11839.8
2003-11-24,1052.08,,11848.6
2003-11-25,1053.89,9960.2,12008.1
2003-11-26,1058.45,10144.83,12086.7
2003-11-28,1058.2,10100.57,12317.5
2003-12-01,1070.12,10403.27,12457.0
2003-12-02,1066.62,10410.15,12412.2
2003-12-03,1064.73,10326.39,12361.2
2003-12-04,1069.72,10429.99,12342.7
2003-12-05,1061.5,10373.46,12314.7
2003-12-08,1069.3,10045.34,12177.4
2003-12-09,1060.18,10124.28,12393.6
2003-12-10,1059.05,9910.56,12398.4
2003-12-11,1071.21,10075.14,12554.6
2003-12-12,1074.14,10169.66,12594.4
2003-12-15,1068.04,10490.77,12520.2
2003-12-16,1075.13,10271.6,12260.3
2003-12-17,1076.48,10092.64,12193.1
2003-12-18,1089.18,10104.0,12240.2
2003-12-19,1088.66,10284.54,12371.8
2003-12-22,1092.94,10372.51,12488.0
2003-12-23,1096.02,,12420.5
2003-12-24,1094.04,10371.27,12456.7
2003-12-26,1095.89,10417.41,
2003-12-29,1109.48,10500.62,12464.3
2003-12-30,1109.64,10676.64,12526.7
2003-12-31,1111.92,,12575.9
2004-01-02,1108.48,,12801.5
2004-01-05,1122.22,10825.17,13005.3
2004-01-06,1123.67,10813.99,13036.3
2004-01-07,1126.33,10757.82,13157.7
2004-01-08,1131.92,10837.65,13203.6
2004-01-09,1121.86,10965.05,13385.8
2004-01-12,1127.23,,13352.2
2004-01-13,1121.22,10849.68,13396.7
2004-01-14,1130.52,10863.0,13320.9
2004-01-15,1132.05,10665.15,13249.8
2004-01-16,1139.83,10857.2,13167.8
2004-01-20,1138.77,11103.1,13570.4
2004-01-21,1147.62,11002.39,13750.6
2004-01-22,1143.94,11000.7,
2004-01-23,1141.55,11069.01,
2004-01-26,1155.37,10972.6,13727.3
2004-01-27,1144.05,10928.03,13761.9
2004-01-28,1128.48,10852.47,13431.8
2004-01-29,1134.11,10779.44,13334.0
2004-01-30,1131.13,10783.61,13289.4
2004-02-02,1135.26,10776.73,13000.0
2004-02-03,1136.03,10641.92,13090.0
2004-02-04,1126.52,10447.25,13086.7
2004-02-05,1128.59,10464.6,13030.9
2004-02-06,1142.76,10460.92,13309.6
2004-02-09,1139.81,10402.61,13576.7
2004-02-10,1145.54,10365.4,13515.7
2004-02-11,1157.76,,13524.8
2004-02-12,1152.11,10459.26,13625.1
2004-02-13,1145.81,10557.69,13739.8
2004-02-17,1156.99,10701.13,13815.4
2004-02-18,1151.82,10676.81,13928.4
2004-02-19,1147.06,10753.8,13867.2
2004-02-20,1144.11,10720.69,13868.4
2004-02-23,1140.99,10868.96,13765.1
2004-02-24,1139.09,10644.13,13756.4
2004-02-25,1143.67,10658.73,13599.5
2004-02-26,1144.91,10815.29,13674.6
2004-02-27,1144.94,11041.92,13907.0
2004-03-01,1155.97,11271.12,13918.7
2004-03-02,1149.1,11361.51,13731.3
2004-03-03,1151.03,11351.92,13454.1
2004-03-04,1154.87,11401.79,13451.6
2004-03-05,1156.86,11537.29,13454.8
2004-03-08,1147.2,11502.86,13573.5
2004-03-09,1140.58,11532.04,13397.2
2004-03-10,1123.89,11433.24,13214.2
2004-03-11,1106.78,11297.04,13024.1
2004-03-12,1120.57,11162.75,12932.2
2004-03-15,1104.49,11317.9,12919.4
2004-03-16,1110.7,11242.29,12932.6
2004-03-17,1123.75,11436.86,12975.7
2004-03-18,1122.32,11484.28,12816.2
2004-03-19,1109.78,11418.51,12790.6
2004-03-22,1095.4,11318.51,12550.9
2004-03-23,1093.95,11281.09,12588.4
2004-03-24,1091.33,11364.99,12678.1
2004-03-25,1109.19,11530.91,12520.2
2004-03-26,1108.06,11770.65,12483.2
2004-03-29,1122.47,11718.24,12427.3
2004-03-30,1127.0,11693.68,12641.4
2004-03-31,1126.21,11715.39,12681.7
2004-04-01,1132.17,11683.42,12676.2
2004-04-02,1141.81,11815.95,12731.8
2004-04-05,1150.57,11958.32,
2004-04-06,1148.16,12079.7,12887.0
2004-04-07,1140.53,12019.62,12920.0
2004-04-08,1139.32,12092.59,12909.4
2004-04-12,1145.2,12042.7,
2004-04-13,1129.44,12127.82,13031.8
2004-04-14,1128.17,12098.18,12669.9
2004-04-15,1128.84,11800.4,12479.3
2004-04-16,1134.61,11824.56,12458.4
2004-04-19,1135.82,11764.21,12450.0
2004-04-20,1118.15,11952.26,12394.4
2004-04-21,1124.09,11944.3,12227.3
2004-04-22,1139.93,11980.1,12167.7
2004-04-23,1140.6,12120.66,12383.9
2004-04-26,1135.53,12163.89,12132.7
2004-04-27,1138.11,12044.88,12154.9
2004-04-28,1122.41,12004.29,12165.3
2004-04-29,1113.89,,12005.6
2004-04-30,1107.3,11761.79,11943.0
2004-05-03,1117.49,,11950.6
2004-05-04,1119.55,,12098.3
2004-05-05,1121.53,,11950.5
2004-05-06,1113.99,11571.34,12010.3
2004-05-07,1098.7,11438.82,11910.8
2004-05-10,1087.12,10884.7,11485.5
2004-05-11,1095.45,10907.18,11508.1
2004-05-12,1097.28,11153.58,11528.2
2004-05-13,1096.44,10825.1,11396.9
2004-05-14,1095.7,10849.63,11276.9
2004-05-17,1084.1,10505.05,10967.7
2004-05-18,1091.49,10711.09,11072.4
2004-05-19,1088.68,10967.74,11469.4
2004-05-20,1089.19,10862.04,11339.6
2004-05-21,1093.56,11070.25,11576.0
2004-05-24,1095.41,11101.64,11663.0
2004-05-25,1113.05,10962.93,11692.6
2004-05-26,1114.94,11152.09,
2004-05-27,1121.28,11166.03,11983.9
2004-05-28,1120.68,11309.57,12116.9
2004-06-01,1121.2,11296.76,12105.5
2004-06-02,1124.99,11242.34,12201.8
2004-06-03,1116.64,11027.05,11929.9
2004-06-04,1122.5,11128.05,12022.6
2004-06-07,1140.42,11439.92,12326.8
2004-06-08,1142.18,11521.93,12344.2
2004-06-09,1131.33,11449.74,12339.9
2004-06-10,1136.47,11575.97,12422.9
2004-06-14,1125.29,11491.66,12076.6
2004-06-15,1132.01,11387.7,12050.7
2004-06-16,1133.56,11641.72,12161.8
2004-06-17,1132.05,11607.9,12082.9
2004-06-18,1135.02,11382.08,11855.5
2004-06-21,1130.3,11600.16,11845.6
2004-06-22,1134.41,11581.27,
2004-06-23,1144.06,11580.56,11849.8
2004-06-24,1140.65,11744.15,12163.7
2004-06-25,1134.43,11780.4,12185.5
2004-06-28,1133.35,11884.06,12194.6
2004-06-29,1136.2,11860.81,12116.3
2004-06-30,1140.84,11858.87,12285.8
2004-07-01,1128.94,11896.01,
2004-07-02,1125.38,11721.49,12220.1
2004-07-06,1116.21,11475.27,12284.1
2004-07-07,1118.33,11384.86,12320.3
2004-07-08,1109.11,11322.23,12119.8
2004-07-09,1112.81,11423.53,12202.3
2004-07-12,1114.35,11582.28,12191.0
2004-07-13,1115.14,11608.62,12078.3
2004-07-14,1111.47,11356.65,11932.8
2004-07-15,1106.69,11409.14,11939.4
2004-07-16,1101.39,11436.0,12059.2
2004-07-19,1100.9,,12167.0
2004-07-20,1108.67,11258.37,12123.6
2004-07-21,1093.88,11433.86,12395.1
2004-07-22,1096.84,11285.04,12320.2
2004-07-23,1086.2,11187.33,12353.0
2004-07-26,1084.07,11159.55,12319.8
2004-07-27,1094.83,11031.54,12301.3
2004-07-28,1095.42,11204.37,12320.3
2004-07-29,1100.43,11116.84,12183.1
2004-07-30,1101.72,11325.78,12238.0
2004-08-02,1106.62,11222.24,12201.4
2004-08-03,1099.69,11140.57,12357.1
2004-08-04,1098.63,11010.02,12280.3
2004-08-05,1080.7,11060.89,12491.9
2004-08-06,1063.97,10972.57,12478.7
2004-08-09,1065.22,10908.7,12467.4
2004-08-10,1079.04,10953.55,12408.0
2004-08-11,1075.79,11049.46,12343.1
2004-08-12,1063.23,11028.07,12413.4
2004-08-13,1064.8,10757.2,12359.8
2004-08-16,1079.34,10687.81,12219.8
2004-08-17,1081.71,10725.97,12256.1
2004-08-18,1095.17,10774.26,12228.5
2004-08-19,1091.23,10903.53,12396.7
2004-08-20,1098.35,10889.14,12376.9
2004-08-23,1095.68,10960.97,12431.8
2004-08-24,1096.19,10985.33,12646.5
2004-08-25,1104.96,11130.02,12793.0
2004-08-26,1105.09,11129.33,12784.4
2004-08-27,1107.77,11209.59,12818.4
2004-08-30,1099.15,11184.53,12877.8
2004-08-31,1104.24,11081.79,12850.3
2004-09-01,1105.91,11127.35,13023.9
2004-09-02,1118.31,11152.75,12999.1
2004-09-03,1113.63,11022.49,12948.1
2004-09-07,1121.3,11298.94,13136.0
2004-09-08,1116.27,11279.19,13050.0
2004-09-09,1118.38,11170.96,12942.2
2004-09-10,1123.92,11083.23,13004.0
2004-09-13,1125.82,11253.11,13139.6
2004-09-14,1128.33,11295.58,13148.1
2004-09-15,1120.37,11158.58,13084.4
2004-09-16,1123.5,11139.36,13209.8
2004-09-17,1128.55,11082.49,13224.9
2004-09-20,1122.2,,13221.3
2004-09-21,1129.3,11080.87,13304.5
2004-09-22,1113.56,11019.41,13272.2
2004-09-23,1108.36,,13280.4
2004-09-24,1110.11,10895.16,13066.8
2004-09-27,1103.52,10859.32,13021.9
2004-09-28,1110.06,10815.57,12950.8
2004-09-29,1114.8,10786.1,
2004-09-30,1114.58,10823.57,13120.0
2004-10-01,1131.5,10985.17,
2004-10-04,1135.17,11279.63,13359.2
2004-10-05,1134.48,11281.83,13331.1
2004-10-06,1142.05,11385.38,13271.6
2004-10-07,1130.65,11354.59,13321.7
2004-10-08,1122.14,11349.35,13241.5
2004-10-11,1124.39,,13305.1
2004-10-12,1121.84,11201.81,13251.6
2004-10-13,1113.65,11195.99,13171.6
2004-10-14,1103.29,11034.29,13035.4
2004-10-15,1108.2,10982.95,13059.4
2004-10-18,1114.02,10965.62,13034.7
2004-10-19,1103.23,11064.86,13154.5
2004-10-20,1103.66,10882.18,12999.1
2004-10-21,1106.49,10789.23,13015.2
2004-10-22,1095.74,10857.13,
2004-10-25,1094.8,10659.15,12818.1
2004-10-26,1111.09,10672.46,12852.3
2004-10-27,1125.4,10691.95,12838.7
2004-10-28,1127.44,10853.12,13113.2
2004-10-29,1130.2,10771.42,13054.7
2004-11-01,1130.51,10734.71,13094.2
2004-11-02,1130.56,10887.81,13308.7
2004-11-03,1143.2,,13397.7
2004-11-04,1161.67,10946.27,13369.1
2004-11-05,1166.17,11061.77,13495.0
2004-11-08,1164.89,10983.83,13561.5
2004-11-09,1164.08,10964.87,13516.7
2004-11-10,1162.91,10994.96,13672.4
2004-11-11,1173.48,10846.92,13624.5
2004-11-12,1184.17,11019.98,13784.5
2004-11-15,1183.81,11227.57,13932.2
2004-11-16,1175.43,11161.75,13746.1
2004-11-17,1181.94,11131.29,13825.0
2004-11-18,1183.55,11082.42,13799.8
2004-11-19,1170.34,11082.84,13787.7
2004-11-22,1177.24,10849.39,13800.6
2004-11-23,1176.94,,14023.3
2004-11-24,1181.76,10872.33,13997.0
2004-11-26,1182.65,10833.75,13895.0
2004-11-29,1178.57,10977.89,14066.9
2004-11-30,1173.82,10899.25,14060.0
2004-12-01,1191.37,10784.25,14162.8
2004-12-02,1190.33,10973.07,14261.8
2004-12-03,1191.17,11074.89,14211.8
2004-12-06,1190.25,10981.96,14256.9
2004-12-07,1177.07,10873.63,14235.8
2004-12-08,1182.81,10941.37,14022.3
2004-12-09,1189.24,10776.63,14008.8
2004-12-10,1188.0,10756.8,13901.8
2004-12-13,1198.68,10789.25,13886.2
2004-12-14,1203.38,10915.58,14043.5
2004-12-15,1205.72,10956.46,14078.5
2004-12-16,1203.21,10924.37,14024.6
2004-12-17,1194.2,11078.32,13992.4
2004-12-20,1194.65,11103.42,14214.0
2004-12-21,1205.45,11125.92,14180.8
2004-12-22,1209.57,11209.44,14151.1
2004-12-23,1210.13,,14235.3
2004-12-27,1204.92,11362.35,
2004-12-28,1213.54,11424.13,14197.0
2004-12-29,1213.45,11381.56,14266.4
2004-12-30,1213.55,11488.76,14163.5
2004-12-31,1211.92,,14230.1
2005-01-03,1202.08,,14237.4
2005-01-04,1188.05,11517.75,14045.9
2005-01-05,1183.74,11437.52,13764.4
2005-01-06,1187.89,11492.26,13712.0
2005-01-07,1186.19,11433.24,13574.9
2005-01-10,1190.25,,13531.4
2005-01-11,1182.99,11539.99,13509.2
2005-01-12,1187.7,11453.39,13565.3
2005-01-13,1177.45,11358.22,13573.3
2005-01-14,1184.52,11438.39,13494.8
2005-01-18,1195.98,11423.26,13604.2
2005-01-19,1184.63,11405.34,13678.6
2005-01-20,1175.41,11284.77,13543.6
2005-01-21,1167.87,11238.37,13481.0
2005-01-24,1163.75,11289.49,13387.0
2005-01-25,1168.41,11276.91,13584.1
2005-01-26,1174.07,11376.57,13623.7
2005-01-27,1174.55,11341.31,13628.9
2005-01-28,1171.36,11320.58,13650.1
2005-01-31,1181.27,11387.59,13721.7
2005-02-01,1189.41,11384.4,13578.3
2005-02-02,1193.19,11407.14,13555.8
2005-02-03,1189.89,11389.35,13515.3
2005-02-04,1203.03,11360.4,13585.2
2005-02-07,1201.72,11499.86,13795.0
2005-02-08,1202.3,11490.43,13845.6
2005-02-09,1191.99,11473.35,
2005-02-10,1197.01,11553.56,
2005-02-11,1205.3,,
2005-02-14,1206.14,11632.2,14017.2
2005-02-15,1210.12,11646.49,13995.8
2005-02-16,1210.34,11601.68,14015.5
2005-02-17,1200.75,11582.72,13967.8
2005-02-18,1201.59,11660.12,14087.9
2005-02-22,1184.16,11597.71,14090.5
2005-02-23,1190.8,11500.18,13957.9
2005-02-24,1200.2,11531.15,14060.9
2005-02-25,1211.37,11658.25,14157.1
2005-02-28,1203.6,11740.6,14195.3
2005-03-01,1210.41,11780.53,14061.2
2005-03-02,1210.08,11813.71,13850.8
2005-03-03,1210.47,11856.46,13892.4
2005-03-04,1222.12,11873.05,13730.8
2005-03-07,1225.31,11925.36,13772.0
2005-03-08,1219.43,11886.91,13881.7
